route_id,stop_name,year,delay_duration
Green-E,Cleveland Circle,2022,33399.0
Green-E,Cleveland Circle,2023,63003.0
Green-E,Coolidge Corner,2021,0.0
Green-E,Coolidge Corner,2022,66025.0
Green-E,Coolidge Corner,2023,174286.0
Green-E,Copley,2020,576380.0
Green-E,Copley,2021,605608.0
Green-E,Copley,2022,1750152.0
Green-E,Copley,2023,2291712.0
Green-E,Dean Road,2021,0.0
Green-E,Dean Road,2022,71377.0
Green-E,Dean Road,2023,130569.0
Green-E,East Somerville,2022,6586.0
Green-E,East Somerville,2023,382530.0
Green-E,Eliot,2022,13401.0
Green-E,Eliot,2023,125579.0
Green-E,Englewood Avenue,2021,0.0
Green-E,Englewood Avenue,2022,71377.0
Green-E,Englewood Avenue,2023,130569.0
Green-E,Fairbanks Street,2021,0.0
Green-E,Fairbanks Street,2022,71377.0
Green-E,Fairbanks Street,2023,130569.0
Green-E,Fenway,2021,1858.0
Green-E,Fenway,2022,36707.0
Green-E,Fenway,2023,169296.0
Green-E,Fenwood Road,2020,44138.0
Green-E,Fenwood Road,2021,12163.0
Green-E,Fenwood Road,2022,88921.0
Green-E,Fenwood Road,2023,116887.0
Green-E,Gilman Square,2022,6586.0
Green-E,Gilman Square,2023,357958.0
Green-E,Government Center,2020,508618.0
Green-E,Government Center,2021,513820.0
Green-E,Government Center,2022,1202888.0
Green-E,Government Center,2023,1939416.0
Green-E,Griggs Street,2022,8822.0
Green-E,Griggs Street,2023,117233.0
Green-E,Harvard Avenue,2022,12539.0
Green-E,Harvard Avenue,2023,117233.0
Green-E,Hawes Street,2021,0.0
Green-E,Hawes Street,2022,66025.0
Green-E,Hawes Street,2023,164624.0
Green-E,Haymarket,2020,157284.0
Green-E,Haymarket,2021,367116.0
Green-E,Haymarket,2022,555674.0
Green-E,Haymarket,2023,831244.0
Green-E,Heath Street,2020,26807.0
Green-E,Heath Street,2021,10827.0
Green-E,Heath Street,2022,45139.0
Green-E,Heath Street,2023,67729.0
Green-E,Hynes Convention Center,2020,222987.0
Green-E,Hynes Convention Center,2021,447510.0
Green-E,Hynes Convention Center,2022,1253547.0
Green-E,Hynes Convention Center,2023,1491804.0
Green-E,Kenmore,2020,202132.0
Green-E,Kenmore,2021,420822.0
Green-E,Kenmore,2022,1008574.0
Green-E,Kenmore,2023,1467638.0
Green-E,Kent Street,2021,0.0
Green-E,Kent Street,2022,66025.0
Green-E,Kent Street,2023,174286.0
Green-E,Lechmere,2022,449282.0
Green-E,Lechmere,2023,730752.0
Green-E,Longwood,2021,1858.0
Green-E,Longwood,2022,36707.0
Green-E,Longwood,2023,169296.0
Green-E,Longwood Medical Area,2020,35456.0
Green-E,Longwood Medical Area,2021,11508.0
Green-E,Longwood Medical Area,2022,43291.0
Green-E,Longwood Medical Area,2023,88817.0
Green-E,Magoun Square,2022,6586.0
Green-E,Magoun Square,2023,359925.0
Green-E,Medford/Tufts,2022,3293.0
Green-E,Medford/Tufts,2023,178979.0
Green-E,Mission Park,2020,44138.0
Green-E,Mission Park,2021,12163.0
Green-E,Mission Park,2022,88921.0
Green-E,Mission Park,2023,125403.0
Green-E,Museum of Fine Arts,2020,35456.0
Green-E,Museum of Fine Arts,2021,11508.0
Green-E,Museum of Fine Arts,2022,43291.0
Green-E,Museum of Fine Arts,2023,91585.0
Green-E,Newton Centre,2022,23149.0
Green-E,Newton Centre,2023,125579.0
Green-E,Newton Highlands,2022,28501.0
Green-E,Newton Highlands,2023,125579.0
Green-E,North Station,2020,157284.0
Green-E,North Station,2021,367116.0
Green-E,North Station,2022,637882.0
Green-E,North Station,2023,1020784.0
Green-E,Northeastern University,2020,35456.0
Green-E,Northeastern University,2021,11508.0
Green-E,Northeastern University,2022,43291.0
Green-E,Northeastern University,2023,91585.0
Green-E,Packard's Corner,2022,7187.0
Green-E,Packard's Corner,2023,117233.0
Green-E,Park Street,2020,612884.0
Green-E,Park Street,2021,582106.0
Green-E,Park Street,2022,1723106.0
Green-E,Park Street,2023,2227748.0
Green-E,Prudential,2020,22857.0
Green-E,Prudential,2021,80338.0
Green-E,Prudential,2022,93380.0
Green-E,Prudential,2023,192117.0
Green-E,Reservoir,2021,1858.0
Green-E,Reservoir,2022,36707.0
Green-E,Reservoir,2023,125579.0
Green-E,Riverside,2022,4411.0
Green-E,Riverside,2023,63360.0
Green-E,Riverway,2020,44138.0
Green-E,Riverway,2021,12163.0
Green-E,Riverway,2022,84413.0
Green-E,Riverway,2023,125457.0
Green-E,Saint Mary's Street,2021,0.0
Green-E,Saint Mary's Street,2022,123401.0
Green-E,Saint Mary's Street,2023,164624.0
Green-E,Saint Paul Street,2021,0.0
Green-E,Saint Paul Street,2022,66025.0
Green-E,Saint Paul Street,2023,174286.0
Green-E,Science Park/West End,2020,71958.0
Green-E,Science Park/West End,2022,445226.0
Green-E,Science Park/West End,2023,691044.0
Green-E,South Street,2022,8822.0
Green-E,South Street,2023,117233.0
Green-E,Summit Avenue,2021,0.0
Green-E,Summit Avenue,2022,66025.0
Green-E,Summit Avenue,2023,130569.0
Green-E,Sutherland Road,2022,8822.0
Green-E,Sutherland Road,2023,117233.0
Green-E,Symphony,2020,47097.0
Green-E,Symphony,2021,80338.0
Green-E,Symphony,2022,93380.0
Green-E,Symphony,2023,147563.0
Green-E,Tappan Street,2021,0.0
Green-E,Tappan Street,2022,71377.0
Green-E,Tappan Street,2023,130569.0
Green-E,Union Square,2022,119520.0
Green-E,Union Square,2023,116943.0
Green-E,Waban,2022,13401.0
Green-E,Waban,2023,125579.0
Green-E,Warren Street,2022,8822.0
Green-E,Warren Street,2023,117233.0
Green-E,Washington Square,2021,0.0
Green-E,Washington Square,2022,71377.0
Green-E,Washington Square,2023,130569.0
Green-E,Washington Street,2022,8822.0
Green-E,Washington Street,2023,117233.0
Green-E,Woodland,2022,13401.0
Green-E,Woodland,2023,125579.0
Mattapan,Ashmont,2023,3443.0
Mattapan,Butler,2022,2276.0
Mattapan,Butler,2023,22560.0
Mattapan,Cedar Grove,2021,1241.0
Mattapan,Central Avenue,2021,3308.0
Mattapan,Milton,2022,3002.0
Orange,Assembly,2020,40266.0
Orange,Assembly,2021,236371.0
Orange,Assembly,2022,205205.0
Orange,Assembly,2023,86422.0
Orange,Back Bay,2020,68219.0
Orange,Back Bay,2021,260836.0
Orange,Back Bay,2022,172123.0
Orange,Back Bay,2023,47108.0
Orange,Chinatown,2020,72368.0
Orange,Chinatown,2021,263816.0
Orange,Chinatown,2022,165206.0
Orange,Chinatown,2023,45428.0
Orange,Community College,2020,57982.0
Orange,Community College,2021,267015.0
Orange,Community College,2022,198875.0
Orange,Community College,2023,90089.0
Orange,Downtown Crossing,2020,91440.0
Orange,Downtown Crossing,2021,322366.0
Orange,Downtown Crossing,2022,213215.0
Orange,Downtown Crossing,2023,45428.0
Orange,Forest Hills,2020,33805.0
Orange,Forest Hills,2021,125956.0
Orange,Forest Hills,2022,63282.0
Orange,Forest Hills,2023,16629.0
Orange,Green Street,2020,44231.0
Orange,Green Street,2021,196369.0
Orange,Green Street,2022,104823.0
Orange,Green Street,2023,20388.0
Orange,Haymarket,2020,70774.0
Orange,Haymarket,2021,279126.0
Orange,Haymarket,2022,192413.0
Orange,Haymarket,2023,32835.0
Orange,Jackson Square,2020,58169.0
Orange,Jackson Square,2021,186248.0
Orange,Jackson Square,2022,106846.0
Orange,Jackson Square,2023,21210.0
Orange,Malden Center,2020,105401.0
Orange,Malden Center,2021,236903.0
Orange,Malden Center,2022,128277.0
Orange,Malden Center,2023,108584.0
Orange,Massachusetts Avenue,2020,54173.0
Orange,Massachusetts Avenue,2021,202230.0
Orange,Massachusetts Avenue,2022,98766.0
Orange,Massachusetts Avenue,2023,23865.0
Orange,North Station,2020,81506.0
Orange,North Station,2021,299656.0
Orange,North Station,2022,245590.0
Orange,North Station,2023,90089.0
Orange,Oak Grove,2020,50941.0
Orange,Oak Grove,2021,126677.0
Orange,Oak Grove,2022,80115.0
Orange,Oak Grove,2023,60915.0
Orange,Roxbury Crossing,2020,54565.0
Orange,Roxbury Crossing,2021,188217.0
Orange,Roxbury Crossing,2022,83769.0
Orange,Roxbury Crossing,2023,55861.0
Orange,Ruggles,2020,54173.0
Orange,Ruggles,2021,230034.0
Orange,Ruggles,2022,89748.0
Orange,Ruggles,2023,23865.0
Orange,State,2020,72502.0
Orange,State,2021,277886.0
Orange,State,2022,181051.0
Orange,State,2023,68103.0
Orange,Stony Brook,2020,47774.0
Orange,Stony Brook,2021,209909.0
Orange,Stony Brook,2022,104823.0
Orange,Stony Brook,2023,20388.0
Orange,Sullivan Square,2020,43848.0
Orange,Sullivan Square,2021,276735.0
Orange,Sullivan Square,2022,204071.0
Orange,Sullivan Square,2023,87066.0
Orange,Tufts Medical Center,2020,73897.0
Orange,Tufts Medical Center,2021,231757.0
Orange,Tufts Medical Center,2022,158847.0
Orange,Tufts Medical Center,2023,46250.0
Orange,Wellington,2020,112453.0
Orange,Wellington,2021,248681.0
Orange,Wellington,2022,215938.0
Orange,Wellington,2023,108584.0
Red,Alewife,2020,255250.0
Red,Alewife,2021,142306.0
Red,Alewife,2022,407276.0
Red,Alewife,2023,436006.0
Red,Andrew,2020,274844.0
Red,Andrew,2021,270614.0
Red,Andrew,2022,351480.0
Red,Andrew,2023,1011340.0
Red,Ashmont,2020,27795.0
Red,Ashmont,2021,55367.0
Red,Ashmont,2022,107094.0
Red,Ashmont,2023,109975.0
Red,Braintree,2020,460240.0
Red,Braintree,2021,117841.0
Red,Braintree,2022,320449.0
Red,Braintree,2023,210493.0
Red,Broadway,2020,274844.0
Red,Broadway,2021,324058.0
Red,Broadway,2022,353826.0
Red,Broadway,2023,1071774.0
Red,Central,2020,515800.0
Red,Central,2021,379586.0
Red,Central,2022,738570.0
Red,Central,2023,1059362.0
Red,Charles/MGH,2020,540180.0
Red,Charles/MGH,2021,389390.0
Red,Charles/MGH,2022,757022.0
Red,Charles/MGH,2023,1023542.0
Red,Davis,2020,499520.0
Red,Davis,2021,259794.0
Red,Davis,2022,711212.0
Red,Davis,2023,881756.0
Red,Downtown Crossing,2020,575128.0
Red,Downtown Crossing,2021,351808.0
Red,Downtown Crossing,2022,417636.0
Red,Downtown Crossing,2023,1100322.0
Red,Fields Corner,2020,103381.0
Red,Fields Corner,2021,122770.0
Red,Fields Corner,2022,245782.0
Red,Fields Corner,2023,254652.0
Red,Harvard,2020,553276.0
Red,Harvard,2021,418430.0
Red,Harvard,2022,751662.0
Red,Harvard,2023,1058654.0
Red,JFK/UMass,2020,375637.0
Red,JFK/UMass,2021,459099.0
Red,JFK/UMass,2022,1077243.0
Red,JFK/UMass,2023,1445527.0
Red,Kendall/MIT,2020,515800.0
Red,Kendall/MIT,2021,389390.0
Red,Kendall/MIT,2022,760686.0
Red,Kendall/MIT,2023,1050384.0
Red,North Quincy,2020,292868.0
Red,North Quincy,2021,203882.0
Red,North Quincy,2022,528888.0
Red,North Quincy,2023,428081.0
Red,Park Street,2020,585142.0
Red,Park Street,2021,425530.0
Red,Park Street,2022,769944.0
Red,Park Street,2023,1209054.0
Red,Porter,2020,553276.0
Red,Porter,2021,261874.0
Red,Porter,2022,730730.0
Red,Porter,2023,906480.0
Red,Quincy Adams,2020,856816.0
Red,Quincy Adams,2021,187903.0
Red,Quincy Adams,2022,518818.0
Red,Quincy Adams,2023,346945.0
Red,Quincy Center,2020,908780.0
Red,Quincy Center,2021,201598.0
Red,Quincy Center,2022,524638.0
Red,Quincy Center,2023,374229.0
Red,Savin Hill,2020,103759.0
Red,Savin Hill,2021,122770.0
Red,Savin Hill,2022,257824.0
Red,Savin Hill,2023,254652.0
Red,Shawmut,2020,69653.0
Red,Shawmut,2021,117392.0
Red,Shawmut,2022,241532.0
Red,Shawmut,2023,246080.0
Red,South Station,2020,571984.0
Red,South Station,2021,362588.0
Red,South Station,2022,403382.0
Red,South Station,2023,1093320.0
Red,Wollaston,2020,293634.0
Red,Wollaston,2021,206976.0
Red,Wollaston,2022,528888.0
Red,Wollaston,2023,380991.0
